text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"@P_Musharraf who slaughtered many pashtuns is Free to leave the country. 
@mjdawar @Aliwazirna50 who operate within… https://t.co/jjiHfmmmY6",FALSE,0,P_Musharraf,2018-12-01T10:11:51Z,TRUE,NA,1.06881E+18,624896628,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",S4JJ40,0,FALSE,FALSE,NA,NA
"RT @Aliwazirna50: Thanks to all for your support and solidarity  around the glob.
..............
And You! تورمخیہ
We will not surrendered a…",FALSE,0,NA,2018-12-01T10:11:27Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pakhton_wazir,866,TRUE,FALSE,NA,NA
"RT @HamidMandokhail: We Want Accountability Of Army ISI MI &amp; FIA because he divided the Country We know he write a book to gather.
#ShameOn…",FALSE,0,NA,2018-12-01T10:11:05Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Muhamma43162194,35,TRUE,FALSE,NA,NA
"RT @Aliwazirna50: Thanks to all for your support and solidarity  around the glob.
..............
And You! تورمخیہ
We will not surrendered a…",FALSE,0,NA,2018-12-01T10:09:53Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rafikamaal69gm1,866,TRUE,FALSE,NA,NA
"RT @asif_solangi593: Bill Gates #ShameOnFIA  #WeStandWithFIA  #AdiosColosal  #SindhiCulturalDay  #Teleton2018   Lino
Sindh CultureDAY !!
2…",FALSE,0,NA,2018-12-01T10:09:45Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hyder_rahu,5,TRUE,FALSE,NA,NA
RT @gabeeno: Are these MNAs arrested because they were interested in investigating a murder of an SP Police? What’s the reason? #ShameOnFIA…,FALSE,0,NA,2018-12-01T10:09:25Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alihanjra4u,269,TRUE,FALSE,NA,NA
"There is no meaning of words for them bcoz they mean business over Pashtun blood.
#ShameOnFIA",FALSE,1,NA,2018-12-01T10:08:44Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shnizaii,0,FALSE,FALSE,NA,NA
"RT @ismatshahjehan: This is not just about PTM, @Aliwazirna50 and @mjdawar.This is about security politics, state repression &amp; national opp…",FALSE,0,NA,2018-12-01T10:08:35Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AbdulHa94430573,317,TRUE,FALSE,NA,NA
"RT @Pashteenxalmai: Power of unity 💪
After the strong &amp; severe response of pashtun's, state got forced to release our brave comrades ❤️
@mj…",FALSE,0,NA,2018-12-01T10:08:25Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",silentlovehakim,139,TRUE,FALSE,NA,NA
"RT @HamidMandokhail: Pashtun Youth Out from Houses &amp; Continue Protest infont of FIA Office in #Peshawar For Release MNA's 
@mjdawar &amp; @Aliw…",FALSE,0,NA,2018-12-01T10:08:25Z,FALSE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mdawoodnoor,182,TRUE,FALSE,NA,NA
Strongly condemn police crackdown on PTM peaceful protestors in Kohat. Abdullah Nangyal and Kaka Shafi Tareen arres… https://t.co/mOGnDWTepE,FALSE,2,NA,2018-12-01T10:07:41Z,TRUE,NA,1.06881E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shah_afghan,0,FALSE,FALSE,NA,NA
