text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @FarhatullahB: CM Sindh has ordered withdrawal of expulsion order of Manzoor Pashteen. Thank you Chairman BBZ, CM Murad. It is not victo…",FALSE,0,NA,2018-12-08T17:54:22Z,FALSE,NA,1.07146E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",karimqas,444,TRUE,FALSE,NA,NA
RT @iopyne: Courageous step by Sindh govt to withdraw notification against Manzoor Pashteen. It is certain that their hand was being forced…,FALSE,0,NA,2018-12-08T17:53:30Z,FALSE,NA,1.07146E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",smiubk,111,TRUE,FALSE,NA,NA
RT @FarhatullahB: Chairman ppp BBZ in meeting with CM Sindh talking about thoughtless decision to expel Manzoor Pashteen from Sindh. Let’s…,FALSE,0,NA,2018-12-08T17:53:16Z,FALSE,NA,1.07146E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WasimAshfaq786,141,TRUE,FALSE,NA,NA
"RT @FarhatullahB: CM Sindh has ordered withdrawal of expulsion order of Manzoor Pashteen. Thank you Chairman BBZ, CM Murad. It is not victo…",FALSE,0,NA,2018-12-08T17:52:00Z,FALSE,NA,1.07146E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bananapeppersx3,444,TRUE,FALSE,NA,NA
"RT @MirMAKOfficial: Mohsin’s Last Name Is Not DAWAR. It is JAVED. So it is not #MohsinDawar it’s Mohsin Javed. 

Ali’s last name is not Waz…",FALSE,0,NA,2018-12-08T17:51:31Z,FALSE,NA,1.07146E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Amnaimran,177,TRUE,FALSE,NA,NA
"RT @FarhatullahB: CM Sindh has ordered withdrawal of expulsion order of Manzoor Pashteen. Thank you Chairman BBZ, CM Murad. It is not victo…",FALSE,0,NA,2018-12-08T17:51:28Z,FALSE,NA,1.07146E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KhanBehroz,444,TRUE,FALSE,NA,NA
"RT @FarhatullahB: CM Sindh has ordered withdrawal of expulsion order of Manzoor Pashteen. Thank you Chairman BBZ, CM Murad. It is not victo…",FALSE,0,NA,2018-12-08T17:50:00Z,FALSE,NA,1.07146E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Acuitis,444,TRUE,FALSE,NA,NA
RT @SohaibAwanPK: IG Sindh Kaleem Imam appointed by PM Imran Khan has banned entry of @manzoorpashteen by issued a letter via home departme…,FALSE,0,NA,2018-12-08T17:49:48Z,FALSE,NA,1.07146E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shmags_zeus,6,TRUE,FALSE,NA,NA
"RT @FarhatullahB: CM Sindh has ordered withdrawal of expulsion order of Manzoor Pashteen. Thank you Chairman BBZ, CM Murad. It is not victo…",FALSE,0,NA,2018-12-08T17:49:35Z,FALSE,NA,1.07146E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Usmanakhtar74,444,TRUE,FALSE,NA,NA
"RT @FarhatullahB: CM Sindh has ordered withdrawal of expulsion order of Manzoor Pashteen. Thank you Chairman BBZ, CM Murad. It is not victo…",FALSE,0,NA,2018-12-08T17:49:25Z,FALSE,NA,1.07146E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SohrabS45362224,444,TRUE,FALSE,NA,NA
"RT @FarhatullahB: Expulsion of Pashteen from Sindh for ""posing threat to peace"" passes comprehension. What 'threat' Pashteen posed, who ask…",FALSE,0,NA,2018-12-08T17:48:12Z,FALSE,NA,1.07146E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",QurbanALaghari,123,TRUE,FALSE,NA,NA
"RT @MirMAKOfficial: Mohsin’s Last Name Is Not DAWAR. It is JAVED. So it is not #MohsinDawar it’s Mohsin Javed. 

Ali’s last name is not Waz…",FALSE,0,NA,2018-12-08T17:47:40Z,FALSE,NA,1.07146E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AsmakhanSay,177,TRUE,FALSE,NA,NA
RT @ImranAlikeerio: @MJibranNasir @manzoorpashteen @BBhuttoZardari Remind Jibran Nasir that he fought for the ‘independent’ IG and the cour…,FALSE,0,NA,2018-12-08T17:47:32Z,FALSE,NA,1.07146E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Danish06522709,5,TRUE,FALSE,NA,NA
"RT @FarhatullahB: CM Sindh has ordered withdrawal of expulsion order of Manzoor Pashteen. Thank you Chairman BBZ, CM Murad. It is not victo…",FALSE,0,NA,2018-12-08T17:45:27Z,FALSE,NA,1.07146E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nooralinoor110,444,TRUE,FALSE,NA,NA
"RT @FarhatullahB: CM Sindh has ordered withdrawal of expulsion order of Manzoor Pashteen. Thank you Chairman BBZ, CM Murad. It is not victo…",FALSE,0,NA,2018-12-08T17:44:36Z,FALSE,NA,1.07146E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AhsanullahAbba2,444,TRUE,FALSE,NA,NA
RT @ImranAlikeerio: @MJibranNasir @manzoorpashteen @BBhuttoZardari Remind Jibran Nasir that he fought for the ‘independent’ IG and the cour…,FALSE,0,NA,2018-12-08T17:44:35Z,FALSE,NA,1.07146E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JeayBhutto12,5,TRUE,FALSE,NA,NA
"RT @FarhatullahB: CM Sindh has ordered withdrawal of expulsion order of Manzoor Pashteen. Thank you Chairman BBZ, CM Murad. It is not victo…",FALSE,0,NA,2018-12-08T17:44:07Z,FALSE,NA,1.07146E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",MrLyallpuri,444,TRUE,FALSE,NA,NA
